ticker,quarter,B_sum,S_sum,days_traded,alpha,delta,mu,epsilon_b,epsilon_s,likelihood,PIN
GOAU3,2019Q4,6800,6928,61,0.2787946168258793,0.3531894533942014,172.95538887825728,84.49310121557181,92.33704663863892,52573.30171912356,0.214259974359579
GOAU4,2020Q4,316204,321497,61,0.2459023792590245,0.3333300382520863,5085.653825750325,4338.614436892363,4864.929451923144,4848744.912808199,0.1196250457647757
GOAU4,2020Q3,528456,550510,65,0.0488874526251909,0.9414844331455162,36.07238343608178,8118.102345717782,8456.877414606348,8658229.994299687,0.000106383196627
GOAU4,2020Q2,579710,616794,61,0.0524799200147998,0.9256369630817572,41.114974572031166,9492.894936114675,10092.258046533712,9801442.330085935,0.0001101585925063
GOAU4,2020Q1,617210,619736,62,1.0,0.5402341301870166,1407.2741252299904,9253.961767514798,9159.33887967113,10159908.068948785,0.0710006718467356
GOAU4,2019Q4,404165,371839,61,0.311478012438937,0.4736824345855441,6072.943639179748,5710.374917104803,5119.429651869239,6060116.090738863,0.148693497391342
GOLL4,2020Q4,419356,424796,61,0.1763567670831168,0.1734257003778711,7280.608656605553,5754.885126155461,6774.7167107928135,6650015.143580657,0.0929508502708672
GOLL4,2020Q3,755734,790272,65,0.9062535424091054,0.8100358704246498,67.65051754649528,11515.710111828404,11914.117749435763,12962095.645041335,0.0026098576149836
GOLL4,2020Q2,973472,1033581,61,0.3606484520589978,0.090913520155119,12046.42307581118,11974.116144525027,16583.780882198575,17542653.12487077,0.1320426801839023
GOLL4,2020Q1,713056,699689,62,0.3548382409796295,0.0,12500.829976798845,7065.124825227385,11285.30650871642,11874421.1406648,0.1946692195081509
GOLL4,2019Q4,376229,400646,61,0.3278671842545158,0.8500017056566181,4189.174014017361,5993.936086384178,5368.220507437459,6046520.083407199,0.107846302760013
GPAR3,2021Q1,202,131,21,0.8577402212786438,0.9698611878158556,4.549502761913944,7.1976316107940725,0.80800683647023,375.9962685809371,0.3277052788454269
GPAR3,2020Q4,25,27,13,0.3150517125615135,0.6731013637637061,5.241901271099814,1.3603155507537146,0.9882165032549745,-7.855090260742021,0.4128672839608476
GPAR3,2020Q2,37,12,13,0.9999440164819876,0.6828505561370664,0.8749071187639739,2.434155795599251,1.893337346292836e-16,-9.80499991646226,0.2643863567331701
GPAR3,2020Q1,14,2,7,1.0,0.9999191451592584,2.2658263694472264e-06,1.999999998473452,0.2857120171973558,-8.8014654091515,9.912990384620934e-07
GPAR3,2019Q4,83,39,16,0.1920524785368428,1.0,9.152297883237676,5.187500174765054,0.6797781773107363,72.7549642472755,0.2305208562028213
GPCP3,2021Q1,13048,12046,60,0.3999411334415022,0.2500474005823188,252.86123057728392,140.7781177631107,176.32548122803004,111288.51837461656,0.2418019556386607
GPCP3,2020Q4,14784,12736,61,0.2130949597822083,0.0769683781034575,432.8172751005509,155.58621452814097,203.32083875842204,124882.94892772824,0.2044410627610109
GPCP3,2020Q3,13171,11619,65,0.2461539453171732,0.6874996704120481,432.6347416526799,158.5657357713583,116.32416157653732,110294.87005300572,0.2792318717797628
GPCP3,2020Q1,937,784,62,0.3389498392426172,0.515728331329493,23.20366599006185,11.963740246364427,7.929444655077631,3034.428365205375,0.2833367242601889
GPCP3,2019Q4,1321,1051,61,0.2510477744344669,0.3559212201656844,42.94909844429293,14.772609991679635,13.330354777057,5082.745815615126,0.2772845296094129
GPCP4,2021Q1,122,95,39,0.1656198573956309,0.3292024942080727,11.266584250394132,1.8966249487356963,1.801507380845154,63.45126486592195,0.3353586869137017
GPCP4,2020Q3,56,17,4,0.5000028111032211,1.3245836206356214e-14,21.99989881502182,2.99998871409484,4.249999928759087,116.3605101762149,0.6027403460370461
GRND3,2021Q1,88497,84474,60,0.4000023667062032,0.4583374486762623,1272.4537265648994,1197.291135442959,1176.5750042250804,1094479.711584884,0.1765559737181134
GRND3,2020Q4,97473,80512,61,0.3934421963883571,0.5833325045927261,1164.9854259711976,1397.3789687553926,1062.0530451815048,1127471.494743557,0.1570897782910036
GRND3,2020Q3,152424,150197,65,0.261537367863637,0.3529409802271944,2137.7356126284103,1996.7037159313493,2099.903847927633,2055533.0324383003,0.1200887316071055
GRND3,2019Q4,98489,85477,39,0.1306431652299536,0.0911975437915636,14.03621833048423,2520.412273723316,2187.096791053022,1245233.1062680806,0.000389382567405
GSHP3,2021Q1,118,111,42,0.1411159055083115,0.0,11.72008164787362,1.1556327823671295,2.642864003453925,64.05097378146907,0.3033332041995663
GSHP3,2019Q4,46612,40893,61,0.0819763141205949,0.0,7359.541886655314,160.89224525566985,670.3785073509711,559992.2088395506,0.4205471933696875
GUAR3,2021Q1,74826,71840,60,0.3666657579276135,0.4545448889868987,1073.6542309215756,1037.147176548834,1013.6131468944698,903190.99283245,0.1610485181079307
GUAR3,2020Q4,90082,94186,61,0.2459016740538574,0.6000000424394163,1536.1166454067666,1303.4961669925,1339.5570571743665,1173026.6491252256,0.1250447879314725
GUAR3,2020Q3,145646,143870,65,0.2767817134731414,0.388320557477025,1914.860922035063,1919.382883319878,2004.4569946118852,1952921.872542253,0.1189981412951821
GUAR3,2020Q2,185705,203302,61,0.295082822823461,0.6666627617724746,2755.290156576836,2785.1842567761205,2778.943029924397,2764731.973463593,0.1274921785659066
GUAR3,2020Q1,145442,153967,62,0.3225804744751087,0.8000025945720408,2381.7389087810284,2197.9989224933524,1862.8754617137677,2048511.8632090644,0.1590959475910149
GUAR3,2019Q4,58971,48753,39,0.2051277095473897,0.5000009682482025,1234.797331060448,1370.7031156574403,1138.1589659828535,674921.2790833781,0.0917006144092037
HAGA3,2020Q4,1073,808,61,0.067601753968319,0.484292697356109,55.05344008472613,15.378057152352223,11.731894883582882,3481.1345751212007,0.1207106258042354
HAGA3,2020Q3,1521,1354,65,0.9795730338461556,0.973239453968255,12.153846167739337,18.55722901379131,21.02425744262295,6132.923245541321,0.2312343815891359
HAGA3,2020Q2,2083,1511,29,0.0689654741786847,1.0,430.0555373646689,71.827587637491,22.44444510545645,12721.198884359474,0.2393184920387966
HAGA3,2020Q1,225,95,39,0.9866081805128212,0.994146694736843,0.9999586840877444,3.5259895078236205,3.2628633081081237,120.79090752462206,0.1268828421136222
HAGA4,2021Q1,3262,2930,60,0.0499997407541795,0.0,579.2636851553825,25.40345242757172,48.83328597927839,21491.34110117706,0.2806501737982418
HAGA4,2020Q4,3485,2901,61,0.0819672022731378,0.1999999402650872,231.58073069387729,42.108615725879616,43.59788103181995,20136.148965482444,0.1813190629690164
HAGA4,2020Q2,6063,4104,61,0.9913561475409848,0.9826539583333332,440.5665800000004,43.54690854519774,137.48561016949162,37677.205880965805,0.7069679775175657
HAGA4,2020Q1,4765,4370,62,0.1935553994594374,0.0833744986878497,212.57950643794828,37.68645795960766,68.50634595587793,32237.90197331919,0.2792606901001094
HAPV3,2021Q1,557437,576299,60,0.0031995247152352,0.9987458059576256,525.550719373364,9093.6211049069,9416.936503982302,9252758.749267545,9.083247600234668e-05
HAPV3,2020Q4,301924,310971,61,0.2950838260509572,0.6111107189319678,4882.758641911545,4452.609539769126,4154.035124184524,4640279.758074214,0.1434016147489834
HAPV3,2020Q3,345311,333953,65,0.0283009309645778,0.0196771040761942,2689.1435148062687,4541.23454717185,4733.72842051305,5149697.938738758,0.0081386706922569
HAPV3,2020Q1,452648,491620,62,0.0684670072607343,0.1911854640609027,21.44551599548784,7296.237326764167,7923.379143479006,7496481.836253406,9.646554897652465e-05
HAPV3,2019Q4,323188,338320,61,0.1803280539240602,0.7272803305014022,4206.287922491968,5115.21693043711,4970.665378332345,5039827.515905079,0.0699450530498253
HBOR3,2021Q1,84035,85175,60,0.3333330395109705,0.4000006027588453,1030.5313931656872,1200.8384042352984,1275.8178790999118,1063235.8415843202,0.1218049247457968
HBOR3,2020Q3,235517,253571,65,1.0,0.4509995950996662,1063.472015482222,3002.6761636332594,3441.002505681691,3543004.3452306585,0.1416612054472108
HBOR3,2020Q2,284260,292697,61,0.3934425650781694,0.2083354205618255,5283.517596395768,3049.128847782584,4330.421458291485,4351588.426692504,0.2197813870745551
HBOR3,2020Q1,311809,354704,62,0.9993438064800124,0.000613723323893,2705.6546768881326,4356.22195129467,4752.0021305423015,5103430.281022292,0.2289075170844756
HBOR3,2019Q4,111521,102270,39,0.9011905780413384,0.0504532049789058,794.2985311593574,1977.326900417803,2376.3278061068127,1482656.9260703058,0.1412010496775946
HBSA3,2020Q4,67549,96058,61,0.39344278265009,0.4583338885099006,1514.39284893679,799.6341810387596,1286.6209299386778,1031363.0777842128,0.2221508984294549
HBTS5,2021Q1,136,117,28,0.1431145757782048,1.0,18.72520792760779,4.857142668374975,1.4987224673477242,208.72302609691877,0.2965841765300137
HBTS5,2020Q1,86,34,17,0.9658894117647064,0.8740325000000001,0.2985257142857141,6.575000000000002,3.0816857142857152,34.411690612141605,0.0289936650642646
HBTS5,2019Q4,23,3,9,0.7252657774292331,0.7694885943930838,0.5544395660229033,2.23836881326077,0.0001153670763505,-7.514951703334058,0.1522820604770789
HETA4,2021Q1,1095,996,57,0.9819465228070186,0.9811615581818184,189.9688751333335,12.05160515873016,32.59676554320992,4569.66798640064,0.8068738911194544
HETA4,2020Q4,286,200,56,0.9803635714285714,0.9809887037037038,6.778786722063407,3.8198927958833617,4.015411320754721,152.42164544387094,0.4589244449497658
HETA4,2020Q3,517,430,59,0.1025218395322253,0.9999999294889392,39.38326794456182,8.762596108532286,3.2563856353551284,1326.0979270473906,0.2514628459415038
HETA4,2019Q4,427,197,53,0.9811767396226422,0.9802349568627458,0.2847978690075415,7.841251692307696,5.495272053333336,503.3400556766161,0.0205227562615566
HGTX3,2021Q1,158029,166663,60,0.4499993588057481,0.5555553017526154,1751.095817459695,2260.965257598007,2362.5750445505364,2252194.961204859,0.1456134698614178
HGTX3,2020Q4,191132,183541,61,0.040051274496938,0.2509001950569751,56.78159957169753,3059.282611354213,3088.010279397028,2634475.401355593,0.0003698106559935
HGTX3,2020Q3,419159,427383,65,0.338558173257774,0.0453013571428903,6028.496706277817,4522.046260173625,6461.3166646391055,6626814.919312333,0.1567061161100585
HGTX3,2020Q1,396477,399521,62,0.3709686589802137,0.043477847971676,5050.262982245801,4584.268744896328,6380.92380496931,6210845.427305941,0.1459253613392263
HGTX3,2019Q4,245288,234911,61,0.4494799687826585,0.7775603692605999,3098.3814824932388,3836.1468373650537,3068.6319678057007,3511055.310557926,0.1678421951125813
HOOT4,2021Q1,209,241,60,0.4189035031766398,0.7548629794355812,4.8132245820965895,3.0305243263917885,2.4531984364265638,162.8555849889342,0.2688369066433512
HOOT4,2020Q4,1129,962,61,0.0820025392809245,5.983632183001986e-11,78.28871270977335,12.088340972829346,15.770483983130616,4268.255716498743,0.1872846279832146
HYPE3,2021Q1,273366,311757,60,0.3333328455553652,0.9500012574277884,4252.521209727717,4490.632636953716,3843.910039181194,4407528.8393280525,0.1453546007294641
HYPE3,2020Q4,317249,307737,61,0.4262264429574974,0.1538455806129829,3498.761663503297,3949.725610688212,4804.67085911702,4733107.515421821,0.1455508539916368
HYPE3,2020Q3,553475,556684,65,0.4153829004748247,0.2592605483912527,4223.789730622032,7175.521741996423,8149.350230956305,8958861.535128547,0.1027257358366187
HYPE3,2020Q1,437344,478920,62,0.7013219311751271,0.5720595283711956,7733.147741911018,5466.915039239517,7043.996815746795,7298343.302968972,0.3024045894242556
HYPE3,2019Q4,217280,234142,61,0.3934434904023065,0.7499992212951491,2219.3508947547234,3355.543804087764,3171.6294592396825,3268603.1327338177,0.1179927566002814
IGBR3,2020Q4,18249,16092,61,0.262293976676785,1.4309373435580452e-09,662.4746338997746,125.39993506481424,263.8033664890592,166677.97163404684,0.3086562604590611
IGBR3,2020Q3,7176,6892,65,0.1692557812172297,0.3636742386427168,374.2156114091536,75.33589581486231,77.76619912480335,55711.50596284141,0.2926357527279729
IGBR3,2020Q2,6388,4818,61,0.3114751737361596,2.38780925781779e-10,204.65547116578773,40.9761607270024,78.98369402199882,41883.60835559138,0.3469971676415929
IGBR3,2020Q1,3846,3841,62,0.3387211938575918,0.0952348759954616,132.2886892755115,21.26175645439261,57.91312300430245,25843.040356305966,0.3614097993198397
IGTA3,2020Q3,354174,368471,65,0.0034458121677974,1.0,536.4175847575091,5437.395903698259,5348.714832053005,5512982.315904198,0.0001713386395244
IGTA3,2020Q2,376816,380996,61,0.4754109595786437,0.8965509821711483,3474.973641583134,6001.698374227723,4769.412228420128,5877676.4102747245,0.1329807979229085
IGTA3,2020Q1,278517,294265,62,0.3387102257725519,0.285711860990933,3333.050136487301,3667.52409584575,4441.959144704205,4278578.366956782,0.1222003321536524
IGTA3,2019Q4,187954,186574,61,0.4918038866784693,0.6333315152048102,1896.452644069785,2738.813604180582,2468.308119203256,2644602.33434596,0.1519075697850767
INEP3,2020Q4,2307,1923,61,0.1311475491905984,0.1249998309123267,128.79197942054907,22.51176304072588,29.9417508436466,11752.683841570735,0.2435782127018774
INEP3,2020Q3,556,502,61,1.0,0.716397963795197,5.706465931777403,7.826150438308048,3.811646467492277,1247.816489163035,0.3290117305772079
INEP3,2019Q4,1066,928,61,0.1629318589397801,0.1006595171133114,60.14179876131986,8.49672352133928,14.392548990587034,4139.414562804121,0.2997714409773266
INEP4,2020Q4,1901,1753,61,0.1147442492562095,0.1428693433069463,134.74844261049412,17.671747756820466,26.768282616793197,9808.240031331205,0.2581166238010547
INEP4,2020Q3,545,769,65,0.3919690100317428,0.6065380356956559,14.61776010534049,6.009442065417487,8.476237710900724,1867.9842066327003,0.283433033757246
INEP4,2020Q2,1134,965,61,0.327179440045672,0.7920284029265678,21.788968823629816,16.034776706115878,11.24615769529241,4026.801794784844,0.2071762971351168
INEP4,2019Q4,1516,1540,61,0.0819868994708293,0.3998311636080747,102.67660620792309,19.000868985950177,22.681459937144258,7306.358689563146,0.1680251172272502
IRBR3,2021Q1,437726,440044,60,0.0733344393431037,0.0069038439561663,534.5300796472487,7265.519923773557,7020.547929279445,6940472.948302287,0.0027363861934433
IRBR3,2020Q4,703441,681496,61,0.1967219707915341,0.2500103052630089,17411.792217653023,8820.29738145237,10458.31673005922,11652911.464774478,0.1508675890325624
IRBR3,2020Q3,1246287,1322470,65,0.1999987586591063,0.3076930481952419,25162.80801599647,15847.84590210996,18638.930924659195,22987633.87142295,0.1273435878525907
IRBR3,2020Q2,1603220,1768637,61,0.2786903801299619,0.8235311778596988,26155.15480805795,24903.39750710165,23083.80556283801,31258457.743750665,0.1318680475744848
IRBR3,2020Q1,1353365,1391835,62,0.9712701336657252,1.0,839.0838681132429,22032.6440608684,21371.06341071523,24734730.760185733,0.0184306048138124
IRBR3,2019Q4,523104,493590,61,0.3442637569835561,0.4285745182215881,6594.434883591324,7323.050386942624,7073.849284767688,8201795.788760909,0.1362097531939983
ITSA3,2021Q1,20451,18340,60,0.2000190134785314,1.0,289.4657362839449,340.849982600307,247.76800378240333,186526.85109437592,0.0895547734720081
ITSA3,2020Q3,27948,28450,65,0.16923068730628,0.3636364834428197,514.8546700839136,378.3303035205199,402.2018157175641,288460.2308039313,0.1004184545019169
ITSA3,2020Q2,27988,29051,61,0.3634689431696161,1.0,242.31537046368027,458.81969697774525,388.1717221813449,294417.00437174126,0.0941903093606329
ITSA4,2021Q1,769837,713201,60,0.3499993679001679,0.4761932853380964,11617.125616770538,10463.462586672566,10187.8439977513,12571530.832054531,0.1644996718943673
ITSA4,2020Q4,733973,737409,61,0.3770511475308217,0.3043364208357832,9691.905304057856,9460.646407103384,11006.045697080892,12418206.164551262,0.1515002920416799
ITSA4,2020Q3,1037482,1188901,65,0.4923065882868637,0.5625026847711421,10754.976173284516,13723.555233088862,15233.732399382909,19556181.723433312,0.1545819364027308
ITSA4,2020Q2,1239271,1387623,61,0.7962231587812693,0.9078004102867848,81.87191142835451,20259.71905888706,22146.210121765227,23587026.348884325,0.0015348857242648
ITSA4,2020Q1,1257060,1360001,62,0.6363209050736112,0.9918288180700628,22513.34304712865,15060.53812432697,20646.123357364853,23596303.002131574,0.2863288339888918
ITSA4,2019Q4,787286,726251,61,0.5081924335357264,1.0,5968.793475977692,12906.328404638913,8872.43263549823,12777279.85456802,0.1222508764919861
ITUB3,2021Q1,54257,49278,60,0.3000000926036218,1.0,707.7459099321377,904.2833162928956,608.9761922550888,599999.4982402823,0.1230446729103576
ITUB3,2020Q4,74320,55312,61,0.213114359316124,0.3846135982580305,1727.4715152430376,961.6919700870792,795.2731176854007,786747.6071462074,0.1732372816540457
ITUB3,2020Q1,143461,187412,62,0.3225795781523547,0.9000013168466028,5316.022388031335,2135.0038961095065,1486.811255970288,2342564.4960279204,0.3213323940116762
ITUB4,2021Q1,1123243,1211045,60,0.2999932491794552,0.5555536962540389,16116.190249454834,16428.68094141811,17641.26104839134,20807566.100587763,0.1242716043780476
ITUB4,2020Q4,1217220,1154858,61,0.3606569865857478,0.2727224023300877,15867.355323277745,15692.709829535865,17471.160260385263,21150642.170621168,0.1471633158053992
ITUB4,2020Q3,1897063,1925482,65,0.4000040264103048,0.4230882410370973,15578.309784781508,25501.713852901696,27075.34523243206,35585249.86569537,0.105960743595129
ITUB4,2020Q2,2301680,2395505,61,0.5081978004403552,0.5161225199661605,18121.75885045804,33256.619913434384,34536.99187708589,44990989.30371737,0.1195983537588744
ITUB4,2020Q1,2046293,2080901,62,0.0600005949692084,0.0588247545585836,35385.8754276816,31577.19019802117,25853.995712439348,39054789.38661675,0.0356510186216841
ITUB4,2019Q4,1112953,1119330,61,0.4918017322094227,0.6666594050591552,9289.859105195332,16712.676496941905,15313.34303855086,19724566.22776066,0.1248475263210028
JALL3,2021Q1,38706,52014,36,0.1944456347103778,0.5714281716458895,2857.6364165970936,779.9381594462113,1184.4102970350996,572222.8364162985,0.2204976907903651
JBDU4,2021Q1,2895,2585,60,0.1495532609910349,0.0,190.48586936632157,19.666602891223253,43.08944241194496,17328.93485556956,0.3122159984523488
JBDU4,2020Q1,6447,4209,62,1.0,4.4760719834531446e-14,103.983873159805,0.0,67.88709401042132,37038.301949812456,0.6050112760278828
JBDU4,2019Q4,1940,1682,61,0.0653711950773365,0.0002460927675234,248.24974123977768,15.526433441599584,27.58534743611428,10248.140440134042,0.2734805804989528
JBSS3,2021Q1,679139,652304,60,0.1833353056620637,0.3636374027420363,13400.836984029807,9839.922671360417,9893.973221109532,11133253.056916216,0.110714932209343
JBSS3,2020Q4,707719,682535,61,0.3114762867306201,0.3157959567806808,10556.79801977634,9315.2367509468,10187.62892162631,11661200.7995813,0.1442755425647096
JBSS3,2020Q3,1131188,1077171,65,0.4307679767722498,0.142859337995112,11344.185236297568,13194.37212400824,15893.655017499364,19368140.924942628,0.1438336801336011
JBSS3,2020Q2,1376160,1445610,61,0.3770511061409304,0.7826070874076745,17229.257184676862,21354.338730411542,18407.90807786724,25632204.66303133,0.1404347835376531
JBSS3,2020Q1,1457372,1312677,62,0.8684033431151459,0.0699916076094833,19515.572170039944,20473.025730193152,19167.57010213514,25072239.54374912,0.2994873987905623
JFEN3,2020Q1,28336,23903,62,0.1935483269215433,0.0833330708622191,1316.0522286270473,215.551283284729,372.2934585798248,277238.4027000356,0.3023148049241501
JHSF3,2021Q1,196156,223140,60,0.4166669665697907,0.5599989168949775,3113.7258159435605,2682.751623633968,3008.129473313703,3026418.808094927,0.1856521143618997
JHSF3,2020Q4,241558,209372,61,0.2786880063919428,0.1764702455399364,3818.949043663064,3072.67423350855,3255.3236377560247,3276641.035818097,0.1439736319275342
JHSF3,2020Q3,532287,571197,65,1.0,0.8636121766029909,1660.8970436400612,7687.5150174776,7498.410986782541,8886937.280255562,0.0985881456057126
JHSF3,2020Q1,361476,345431,62,0.9756828190554664,1.0,809.4027133055474,5656.617204684319,5191.187076358488,5412709.1463335175,0.0678598196841436
JHSF3,2019Q4,144132,129240,61,0.1879802067247576,0.6839382593326113,2664.2550912727474,1982.4576169534448,1677.6416338376457,1856696.500744341,0.1203643529874004
JOPA4,2020Q3,12,1,5,0.9402537979801048,0.9914390724076269,8.904852433444459e-08,2.4000000245623925,0.1999999196507375,-4.1038130641873005,3.220315858084069e-08
JPSA3,2021Q1,25470,24227,60,0.3167328895328609,0.4209635021920481,409.3252316105738,351.8680616920517,346.7681831291143,252464.2650338556,0.1565247168964199
